place,url,scrape_time,lat,long,day_of_week,hour_of_day,popularity_percent_normal,popularity_percent_current
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Tuesday,22,,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,5,,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,6,3,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,7,6,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,8,10,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,9,15,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,10,20,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,11,25,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,12,28,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,13,30,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,14,29,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,15,29,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,16,39,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,17,57,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,18,62,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,19,39,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,20,37,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,21,29,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Wednesday,22,,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,5,,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,6,3,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,7,6,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,8,10,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,9,16,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,10,22,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,11,27,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,12,31,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,13,32,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,14,31,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,15,32,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,16,42,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,17,60,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,18,66,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,19,54,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,20,42,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,21,24,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Thursday,22,,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,5,,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,6,2,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,7,4,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,8,8,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,9,15,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,10,23,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,11,32,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,12,41,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,13,48,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,14,55,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,15,68,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,16,86,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,17,100,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,18,93,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,19,75,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,20,66,46
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,21,41,
ChIJBUuIDAgKkEcR6dqDd_VHtbA,ChIJBUuIDAgKkEcR6dqDd_VHtbA,20200404_200509,47.376452799999996,8.542366699999999,Saturday,22,,
